observation_date,GDPCTPI_19960119,GDPCTPI_19960223,GDPCTPI_19960502,GDPCTPI_19960801,GDPCTPI_19961030,GDPCTPI_19961220,GDPCTPI_19970131,GDPCTPI_19970228,GDPCTPI_19970328,GDPCTPI_19970430,GDPCTPI_19970530,GDPCTPI_19970627,GDPCTPI_19970731,GDPCTPI_19970828,GDPCTPI_19970926,GDPCTPI_19971031,GDPCTPI_19971126,GDPCTPI_19971223,GDPCTPI_19980130,GDPCTPI_19980227,GDPCTPI_19980326,GDPCTPI_19980430,GDPCTPI_19980528,GDPCTPI_19980625,GDPCTPI_19980731,GDPCTPI_19980827,GDPCTPI_19980924,GDPCTPI_19981030,GDPCTPI_19981124,GDPCTPI_19981223,GDPCTPI_19990129,GDPCTPI_19990226,GDPCTPI_19990331,GDPCTPI_19990430,GDPCTPI_19990527,GDPCTPI_19990625,GDPCTPI_19990729,GDPCTPI_19990826,GDPCTPI_19990930,GDPCTPI_19991028,GDPCTPI_19991030,GDPCTPI_19991124,GDPCTPI_19991222,GDPCTPI_20000128,GDPCTPI_20000225,GDPCTPI_20000330,GDPCTPI_20000403,GDPCTPI_20000427,GDPCTPI_20000629,GDPCTPI_20000728,GDPCTPI_20000825,GDPCTPI_20000928,GDPCTPI_20001027,GDPCTPI_20001129,GDPCTPI_20001221,GDPCTPI_20010131,GDPCTPI_20010228,GDPCTPI_20010329,GDPCTPI_20010427,GDPCTPI_20010525,GDPCTPI_20010727,GDPCTPI_20010829,GDPCTPI_20010928,GDPCTPI_20011031,GDPCTPI_20011221,GDPCTPI_20020130,GDPCTPI_20020228,GDPCTPI_20020328,GDPCTPI_20020426,GDPCTPI_20020524,GDPCTPI_20020627,GDPCTPI_20020731,GDPCTPI_20020829,GDPCTPI_20020927,GDPCTPI_20021031,GDPCTPI_20021126,GDPCTPI_20021220,GDPCTPI_20030130,GDPCTPI_20030228,GDPCTPI_20030327,GDPCTPI_20030425,GDPCTPI_20030529,GDPCTPI_20030626,GDPCTPI_20030731,GDPCTPI_20030828,GDPCTPI_20030926,GDPCTPI_20031030,GDPCTPI_20031125,GDPCTPI_20031210,GDPCTPI_20031223,GDPCTPI_20040130,GDPCTPI_20040227,GDPCTPI_20040325,GDPCTPI_20040429,GDPCTPI_20040527,GDPCTPI_20040625,GDPCTPI_20040730,GDPCTPI_20040827,GDPCTPI_20041029,GDPCTPI_20041130,GDPCTPI_20041222,GDPCTPI_20050128,GDPCTPI_20050225,GDPCTPI_20050330,GDPCTPI_20050428,GDPCTPI_20050526,GDPCTPI_20050629,GDPCTPI_20050729,GDPCTPI_20050831,GDPCTPI_20050929,GDPCTPI_20051028,GDPCTPI_20051130,GDPCTPI_20051221,GDPCTPI_20060127,GDPCTPI_20060228,GDPCTPI_20060330,GDPCTPI_20060428,GDPCTPI_20060525,GDPCTPI_20060629,GDPCTPI_20060728,GDPCTPI_20060830,GDPCTPI_20060928,GDPCTPI_20061027,GDPCTPI_20061129,GDPCTPI_20061221,GDPCTPI_20070131,GDPCTPI_20070228,GDPCTPI_20070329,GDPCTPI_20070427,GDPCTPI_20070531,GDPCTPI_20070628,GDPCTPI_20070727,GDPCTPI_20070830,GDPCTPI_20070927,GDPCTPI_20071031,GDPCTPI_20071129,GDPCTPI_20071220,GDPCTPI_20080130,GDPCTPI_20080228,GDPCTPI_20080327,GDPCTPI_20080430,GDPCTPI_20080529,GDPCTPI_20080626,GDPCTPI_20080731,GDPCTPI_20080828,GDPCTPI_20080926,GDPCTPI_20081030,GDPCTPI_20081125,GDPCTPI_20081223,GDPCTPI_20090130,GDPCTPI_20090227,GDPCTPI_20090326,GDPCTPI_20090429,GDPCTPI_20090529,GDPCTPI_20090625,GDPCTPI_20090731,GDPCTPI_20090827,GDPCTPI_20090930,GDPCTPI_20091029,GDPCTPI_20091124,GDPCTPI_20091222,GDPCTPI_20100129,GDPCTPI_20100226,GDPCTPI_20100326,GDPCTPI_20100430,GDPCTPI_20100527,GDPCTPI_20100625,GDPCTPI_20100730,GDPCTPI_20100827,GDPCTPI_20100930,GDPCTPI_20101029,GDPCTPI_20101123,GDPCTPI_20101222,GDPCTPI_20110128,GDPCTPI_20110225,GDPCTPI_20110325,GDPCTPI_20110428,GDPCTPI_20110526,GDPCTPI_20110624,GDPCTPI_20110729,GDPCTPI_20110826,GDPCTPI_20110929,GDPCTPI_20111027,GDPCTPI_20111122,GDPCTPI_20111222,GDPCTPI_20120127,GDPCTPI_20120229,GDPCTPI_20120329,GDPCTPI_20120427,GDPCTPI_20120531,GDPCTPI_20120628,GDPCTPI_20120727,GDPCTPI_20120829,GDPCTPI_20120927,GDPCTPI_20121026,GDPCTPI_20121129,GDPCTPI_20121220,GDPCTPI_20130130,GDPCTPI_20130228,GDPCTPI_20130328,GDPCTPI_20130426,GDPCTPI_20130530,GDPCTPI_20130626,GDPCTPI_20130731,GDPCTPI_20130829,GDPCTPI_20130926,GDPCTPI_20131107,GDPCTPI_20131205,GDPCTPI_20131220,GDPCTPI_20140130,GDPCTPI_20140228,GDPCTPI_20140327,GDPCTPI_20140430,GDPCTPI_20140529,GDPCTPI_20140625
01.10.1982,71.5,71.5,71.5,71.488,71.488,71.488,71.488,71.488,71.488,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,71.461,,67.71,67.71,67.71,67.71,67.71,67.71,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,63.866,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,56.511,52.572,52.572,52.572,52.572,52.572,52.572,52.572,52.572,52.572,52.572,52.572,52.572
01.01.1983,72.1,72.1,72.1,72.141,72.141,72.141,72.141,72.141,72.141,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,72.115,,68.31,68.31,68.31,68.31,68.31,68.31,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,67.98,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,64.413,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.946,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,56.995,53.018,53.018,53.018,53.018,53.018,53.018,53.018,53.018,53.018,53.018,53.018,53.018
01.04.1983,72.9,72.9,72.9,72.87,72.87,72.87,72.87,72.87,72.87,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,72.841,,68.95,68.95,68.95,68.95,68.95,68.95,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,64.881,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,57.411,53.377,53.377,53.377,53.377,53.377,53.377,53.377,53.377,53.377,53.377,53.377,53.377
01.07.1983,73.5,73.5,73.5,73.526,73.526,73.526,73.526,73.526,73.526,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,73.497,,69.54,69.54,69.54,69.54,69.54,69.54,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,69.17,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,65.542,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.947,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,57.997,53.935,53.935,53.935,53.935,53.935,53.935,53.935,53.935,53.935,53.935,53.935,53.935
01.10.1983,74.2,74.2,74.2,74.225,74.225,74.225,74.225,74.225,74.225,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,74.194,,70.14,70.14,70.14,70.14,70.14,70.14,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.366,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,58.416,54.326,54.326,54.326,54.326,54.326,54.326,54.326,54.326,54.326,54.326,54.326,54.326
01.01.1984,75,75,75,75.025,75.025,75.025,75.025,75.025,75.025,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,74.998,,70.96,70.96,70.96,70.96,70.96,70.96,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,66.838,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.091,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,59.141,54.89,54.89,54.89,54.89,54.89,54.89,54.89,54.89,54.89,54.89,54.89,54.89
01.04.1984,75.6,75.6,75.6,75.644,75.644,75.644,75.644,75.644,75.644,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,75.617,,71.54,71.54,71.54,71.54,71.54,71.54,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,67.439,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.624,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,59.675,55.376,55.376,55.376,55.376,55.376,55.376,55.376,55.376,55.376,55.376,55.376,55.376
01.07.1984,76.3,76.3,76.3,76.28,76.28,76.28,76.28,76.28,76.28,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,76.254,,72.1,72.1,72.1,72.1,72.1,72.1,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,71.74,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,67.989,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.111,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,60.163,55.833,55.833,55.833,55.833,55.833,55.833,55.833,55.833,55.833,55.833,55.833,55.833
01.10.1984,76.8,76.8,76.8,76.844,76.844,76.844,76.844,76.844,76.844,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,76.822,,72.6,72.6,72.6,72.6,72.6,72.6,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,68.392,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.466,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,60.517,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18
01.01.1985,77.7,77.7,77.7,77.663,77.663,77.663,77.663,77.663,77.663,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,77.638,,73.36,73.36,73.36,73.36,73.36,73.36,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.157,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,61.209,56.845,56.845,56.845,56.845,56.845,56.845,56.845,56.845,56.845,56.845,56.845,56.845
